ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1778,CUS_0x6048,March,Ayeshaz,43,425-47-6723,Musician,18627.64,,7,7,19,6,"Payday Loan, Not Specified, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",31,21,5.07,7.0,Bad,1793.54,27.19720883392748,18 Years and 11 Months,Yes,31551.0,105.14914955564508,Low_spent_Small_value_payments,258.441696002076,Poor
0x177a,CUS_0x6048,May,Ayeshaz,43,425-47-6723,Musician,18627.64,,7,7,19,6,"Payday Loan, Not Specified, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",31,3318,5.07,7.0,Bad,1793.54,25.585205200232163,19 Years and 1 Months,Yes,65.13948777561222,24.34618840548105,High_spent_Large_value_payments,289.24465715224005,Poor
0x177b,CUS_0x6048,June,Ayeshaz,43,425-47-6723,Musician,18627.64,1387.303333333333,7,7,19,6,"Payday Loan, Not Specified, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",31,21,6.07,7.0,Bad,1793.54,35.706437003014834,19 Years and 2 Months,Yes,65.13948777561222,109.59203229477613,Low_spent_Medium_value_payments,243.998813262945,Poor
0x177c,CUS_0x6048,July,Ayeshaz,43,425-47-6723,Musician,18627.64,1387.303333333333,7,7,19,6,"Payday Loan, Not Specified, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",26,21,_,7.0,Bad,1793.54,23.245481545534325,19 Years and 3 Months,Yes,65.13948777561222,104.22797957897026,Low_spent_Small_value_payments,259.36286597875085,Poor
0x177d,CUS_0x6048,August,Ayeshaz,44,425-47-6723,Musician,18627.64,1387.303333333333,7,7,19,6,"Payday Loan, Not Specified, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",31,18,5.07,7.0,Bad,1793.54,38.78895428776155,19 Years and 4 Months,Yes,65.13948777561222,98.80418973887456,Low_spent_Small_value_payments,264.78665581884655,Poor
0x179d,CUS_0xb101,April,Andreas Cremerf,37,253-91-2822,Scientist,42171.98,,2,7,10,3,"Auto Loan, Auto Loan, and Not Specified",2,10,2.58,4.0,Good,556.91,34.42998587408374,21 Years and 8 Months,No,102.7629131170904,255.76582841793282,Low_spent_Large_value_payments,287.9044251316435,Good
0x179e,CUS_0xb101,May,Andreas Cremerf,37,253-91-2822,Scientist,42171.98,3764.331666666667,2,7,10,3,"Auto Loan, Auto Loan, and Not Specified",4,10,2.58,4.0,Good,556.91,31.745213385009905,21 Years and 9 Months,No,102.7629131170904,150.3131869839959,!@9#%8,373.3570665655803,Good
0x17a9,CUS_0x9b94,April,Bri,36,734-54-7098,Manager,71681.4,5799.45,3,6,15,1,Not Specified,4,8,10.44,0.0,Standard,1293.02,33.041498963387184,25 Years and 10 Months,Yes,53.92351397165268,120.89014204533736,High_spent_Large_value_payments,645.13134398301,Good
0x17aa,CUS_0x9b94,May,Bri,36,734-54-7098,Manager,71681.4,5799.45,3,6,15,1,Not Specified,8,3083,10.44,0.0,Standard,1293.02,40.79113730976767,25 Years and 11 Months,Yes,53.92351397165268,__10000__,!@9#%8,358.0953999823698,Good
0x17ab,CUS_0x9b94,June,Bri,36,#F%$D@*&8,Manager,71681.4,5799.45,3,6,15,1,Not Specified,5,6,10.44,0.0,Standard,1293.02,34.983562067394985,26 Years and 0 Months,Yes,53.92351397165268,414.896549383656,Low_spent_Medium_value_payments,391.1249366446912,Good
0x17b5,CUS_0x4080,April,ra Alperx,16,995-37-8920,Mechanic,29469.98,2227.8316666666665,7,7,24,5,"Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",53,21,26.94,11.0,Bad,3421.66,33.298654305420385,13 Years and 5 Months,Yes,69.68545857227979,27.250794632521444,High_spent_Medium_value_payments,375.84691346186537,Poor
0x17b6,CUS_0x4080,May,ra Alperx,16,995-37-8920,Mechanic,29469.98,2227.8316666666665,7,7,24,5,"Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",53,21,26.94,11.0,Bad,3421.66,38.177310964520885,13 Years and 6 Months,Yes,69.68545857227979,71.26438577406131,Low_spent_Medium_value_payments,361.83332232032564,Poor
0x17b7,CUS_0x4080,June,ra Alperx,16,995-37-8920,Mechanic,29469.98_,,7,7,24,5,"Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",53,21,27.94,11.0,Bad,3421.66,30.986998144545613,13 Years and 7 Months,Yes,69.68545857227979,117.31031613952459,Low_spent_Small_value_payments,325.7873919548623,Poor
0x17b8,CUS_0x4080,July,ra Alperx,16,995-37-8920,Mechanic,29469.98,,7,7,24,5,"Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",58,24,26.94,11.0,Bad,3421.66,33.283061301535405,13 Years and 8 Months,Yes,69.68545857227979,115.45341572596944,Low_spent_Small_value_payments,327.64429236841744,Poor
0x17b9,CUS_0x4080,August,ra Alperx,16,995-37-8920,Mechanic,29469.98,2227.8316666666665,7,7,24,5,"Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",53,21,26.94,11.0,Bad,3421.66,32.96295024281038,13 Years and 9 Months,Yes,69.68545857227979,24.066131449353737,High_spent_Medium_value_payments,379.0315766450331,Poor
0x17ca,CUS_0x42ac,January,Lawrencea,36,700-60-3660,Musician,15566.02,1423.168333333333,8,5,32,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",16,1338,9.24,7.0,Standard,1693.95,37.40993371585021,7 Years and 10 Months,Yes,43.07051960231588,65.9865855206332,Low_spent_Small_value_payments,323.25972821038425,Poor
0x17cb,CUS_0x42ac,February,Lawrencea,36,700-60-3660,Musician,15566.02,1423.168333333333,8,5,32,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",17,20,9.24,7.0,Standard,1693.95,24.251028181031927,7 Years and 11 Months,Yes,43.07051960231588,169.62098009559793,Low_spent_Small_value_payments,219.62533363541957,Poor
0x17cc,CUS_0x42ac,March,Lawrencea,37,700-60-3660,Musician,15566.02,1423.168333333333,8,5,32,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",12,19,9.24,7.0,_,1693.95,38.78765214795482,8 Years and 0 Months,Yes,43.07051960231588,46.576672797796476,High_spent_Medium_value_payments,302.669640933221,Poor
0x17ce,CUS_0x42ac,May,Lawrencea,37,700-60-3660,Musician,15566.02,1423.168333333333,8,5,32,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",17,20,9.24,9.0,_,1693.95,23.09179311667229,8 Years and 2 Months,Yes,43.07051960231588,188.86611370127875,Low_spent_Small_value_payments,200.38020002973875,Poor
0x17cf,CUS_0x42ac,June,Lawrencea,37,700-60-3660,Musician,15566.02,1423.168333333333,8,5,32,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",13,23,9.24,9.0,Standard,1693.95,31.33422002336577,8 Years and 3 Months,Yes,43.07051960231588,131.61252154380742,!@9#%8,257.6337921872101,Poor
0x17d0,CUS_0x42ac,July,Lawrencea,37,700-60-3660,Musician,15566.02,1423.168333333333,67,5,32,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",12,17,11.24,9.0,Standard,1693.95,29.706453768241733,8 Years and 4 Months,Yes,43.07051960231588,80.48442010154183,!@9#%8,308.76189362947565,Poor
0x1807,CUS_0xc65,February,,21,#F%$D@*&8,_______,148699.32_,12432.61,3,4,1138,-100,"Personal Loan, Mortgage Loan, and Payday Loan",13,4,9.2,1.0,Good,949.38,28.510774652067795,30 Years and 8 Months,No,364.9151774048712,237.91838093113248,High_spent_Large_value_payments,880.4274416639964,Good
0x180a,CUS_0xc65,May,Pomeroyi,22,473-91-5845,Lawyer,148699.32,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",10,3,10.2,525.0,_,949.38,34.26155637445099,30 Years and 11 Months,No,364.9151774048712,264.79842475467024,High_spent_Large_value_payments,853.5473978404586,Good
0x180b,CUS_0xc65,June,Pomeroyi,22,473-91-5845,Lawyer,148699.32,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",13,6,9.2,1.0,Good,949.38,26.71579704085419,31 Years and 0 Months,No,364.9151774048712,861.1156691643064,High_spent_Small_value_payments,277.2301534308226,Good
0x180d,CUS_0xc65,August,Pomeroyi,22,473-91-5845,Lawyer,148699.32_,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",16,8,9.2,1.0,Good,949.38,40.605388381855605,31 Years and 2 Months,No,364.9151774048712,328.9078393799951,High_spent_Medium_value_payments,799.437983215134,Good
0x1812,CUS_0xaedb,January,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,4,2,3,0,,12,7,6.43,3.0,Good,1095.73,33.434371517540995,19 Years and 7 Months,No,0.0,162.99558622762183,High_spent_Large_value_payments,795.554663772378,Good
0x1815,CUS_0xaedb,April,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,4,2,3,-100,,12,7,6.43,3.0,Good,1095.73,31.360244741417908,19 Years and 10 Months,No,0.0,303.6646866498075,Low_spent_Large_value_payments,684.8855633501927,Good
0x1816,CUS_0xaedb,May,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,1488,2,3,-100,,14,,6.43,3.0,_,1095.73,41.66180246621809,19 Years and 11 Months,No,0.0,70.82263261910934,High_spent_Large_value_payments,887.7276173808908,Good
0x1819,CUS_0xaedb,August,Olivia Oranr,20_,#F%$D@*&8,_______,85554.03,7185.5025,4,2,3,0,,12,7,6.43,3.0,Good,1095.73,41.51328788148247,,No,81050.0,78.79818322985322,High_spent_Large_value_payments,879.7520667701468,Good
0x1824,CUS_0x8e9b,July,Rachelle Younglaic,16,925-51-5335,Entrepreneur,55829.79,,10,10,18,8_,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",30,15,27.99,11.0,Bad,3422.49,30.836960208112888,,NM,314.90178526768176,192.3040599769492,Low_spent_Small_value_payments,219.74240475536902,Poor
0x182b,CUS_0x609d,February,,27,911-47-6879,Architect,14165.23,,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",55,24,6.82,11.0,Bad,2797.17,33.13167712163907,14 Years and 0 Months,Yes,58.86844083860843,__10000__,Low_spent_Small_value_payments,252.01660303526413,Poor
0x182c,CUS_0x609d,March,Shupingu,27,911-47-6879,Architect,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",56,24,8.82,11.0,_,2797.17,33.07759975839418,14 Years and 1 Months,Yes,58.86844083860843,124.0568381028943,Low_spent_Small_value_payments,212.8183043918306,Poor
0x182e,CUS_0x609d,May,Shupingu,27,911-47-6879,Architect,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",59,24,8.82,11.0,Bad,2797.17,27.64251073394816,14 Years and 3 Months,Yes,58.86844083860843,105.75675459442276,Low_spent_Medium_value_payments,221.1183879003021,Poor
0x182f,CUS_0x609d,June,Shupingu,27,911-47-6879,Architect,14165.23_,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",55,24,8.82,11.0,Bad,2797.17,30.732960214272826,14 Years and 4 Months,Yes,58.86844083860843,53.85988289381308,Low_spent_Small_value_payments,283.0152596009118,Poor
0x1830,CUS_0x609d,July,Shupingu,27,911-47-6879,Architect,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",59,24,8.82,11.0,Bad,2797.17,32.4729892967946,14 Years and 5 Months,Yes,58.86844083860843,45.62644681511021,Low_spent_Medium_value_payments,281.2486956796147,Poor
0x1838,CUS_0x75c6,March,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",3,,_,0.0,Good,680.77,31.308508751147254,20 Years and 10 Months,No,121.68201673654264,90.98095528937552,High_spent_Large_value_payments,776.3343613074152,Good
0x183a,CUS_0x75c6,May,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",2,5,10.98,0.0,Good,680.77,33.96003440020585,21 Years and 0 Months,No,121.68201673654264,799.3743610756787,Low_spent_Small_value_payments,117.94095552111172,Good
0x183c,CUS_0x75c6,July,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2_,"Auto Loan, and Payday Loan",2,5,10.98,0.0,Good,680.77,30.483817218934423,21 Years and 2 Months,No,121.68201673654264,169.11088560882388,High_spent_Large_value_payments,698.2044309879668,Good
0x183d,CUS_0x75c6,August,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",2,8,10.98,0.0,Good,680.77,35.622883365649685,21 Years and 3 Months,NM,19734.0,304.20281042249366,High_spent_Medium_value_payments,573.112506174297,Good
0x1851,CUS_0x22a3,April,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",28,,13.94,2.0,Standard,1079.73,28.068382392311836,31 Years and 10 Months,No,95.5216287821567,623.4087218945351,Low_spent_Medium_value_payments,389.00714932330817,Good
0x185a,CUS_0xb14,January,,25,#F%$D@*&8,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,11,19.87,11.0,Standard,2253.95,28.875737694025297,16 Years and 10 Months,Yes,156.00331166279182,66.93199534699997,High_spent_Large_value_payments,426.2564429902082,Poor
0x185b,CUS_0xb14,February,Edwardk,25,331-60-5414,_______,49967.01,,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,11,19.87,11.0,Standard,2253.95,23.115022183170733,16 Years and 11 Months,Yes,156.00331166279182,132.28573127303278,Low_spent_Large_value_payments,390.90270706417533,Poor
0x185c,CUS_0xb14,March,Edwardk,26,331-60-5414,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,11,19.87,11.0,Standard,2253.95,38.57921380799338,17 Years and 0 Months,Yes,156.00331166279182,80.27846002596156,High_spent_Medium_value_payments,422.90997831124656,Poor
0x185d,CUS_0xb14,April,Edwardk,26,331-60-5414,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,11,19.87,11.0,Standard,2253.95,22.84117831011114,17 Years and 1 Months,Yes,156.00331166279182,373.1685163748753,Low_spent_Medium_value_payments,160.01992196233283,Poor
0x185e,CUS_0xb14,May,Edwardk,26,331-60-5414,_______,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,11_,19.87,11.0,_,2253.95,33.912703074966714,17 Years and 2 Months,NM,156.00331166279182,192.92077129685867,!@9#%8,350.2676670403495,Poor
0x185f,CUS_0xb14,June,Edwardk,26,331-60-5414,Manager,49967.01,4091.9175,6,5,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,14,24.87,11.0,Standard,2253.95,37.330340266940134,17 Years and 3 Months,Yes,156.00331166279182,,!@9#%8,436.30891916244417,Poor
0x1860,CUS_0xb14,July,Edwardk,26,#F%$D@*&8,Manager,49967.01,4091.9175,6,5,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,10,16.87,12.0,_,2253.95,33.17055464565221,17 Years and 4 Months,Yes,156.00331166279182,59.495416124857464,High_spent_Medium_value_payments,443.6930222123507,Poor
0x1866,CUS_0xb986,January,Simon Jessope,14,180-88-7800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",57,21,17.25,10.0,Bad,3119.6,30.18805936357039,12 Years and 5 Months,Yes,133.47084524343262,198.9967507987873,Low_spent_Medium_value_payments,270.0259039577801,Poor
0x1867,CUS_0xb986,February,Simon Jessope,14,180-88-7800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",59,3104,11.25,,_,3119.6,26.11222201204994,12 Years and 6 Months,Yes,133.47084524343262,153.2707254403229,!@9#%8,295.7519293162445,Poor
0x1868,CUS_0xb986,March,,14,180-88-7800,Developer,39887.22,3224.935,9,9,16,5_,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",57,19,17.25,14.0,_,3119.6,38.23896597620363,12 Years and 7 Months,Yes,133.47084524343262,319.49237384558035,Low_spent_Small_value_payments,159.53028091098705,Poor
0x1869,CUS_0xb986,April,Simon Jessope,14,180-88-7800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",52,,17.25,14.0,Bad,3119.6,37.08960444163586,12 Years and 8 Months,NM,133.47084524343262,,Low_spent_Small_value_payments,176.93147792084778,Poor
0x186b,CUS_0xb986,June,Simon Jessope,14,180-88-7800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",57,18,17.25,14.0,_,3119.6,31.24846249434503,12 Years and 10 Months,Yes,133.47084524343262,123.95986963278526,High_spent_Medium_value_payments,315.0627851237822,Poor
0x186c,CUS_0xb986,July,Simon Jessope,14,180-88-7800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",57,19,17.25,14.0,Bad,3119.6,24.14813227289234,12 Years and 11 Months,Yes,133.47084524343262,111.66780745430752,High_spent_Small_value_payments,337.3548473022599,Poor
0x1872,CUS_0xbe1b,January,Kazunorit,43,853-17-1579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,17,5.51,6.0,Bad,4071.62,36.13729240094063,12 Years and 7 Months,Yes,81.71265500803955,124.44592027470156,Low_spent_Small_value_payments,185.0894247172589,Poor
0x1873,CUS_0xbe1b,February,Kazunorit,44,853-17-1579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,18,5.51,6.0,_,4071.62,28.13414922331563,12 Years and 8 Months,NM,81.71265500803955,31.286542757446078,Low_spent_Medium_value_payments,268.2488022345144,Poor
0x1874,CUS_0xbe1b,March,,44,853-17-1579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",65,,5.51,6.0,_,4071.62,39.16106265120843,12 Years and 9 Months,Yes,81.71265500803955,112.36144980518104,Low_spent_Small_value_payments,197.17389518677945,Poor
0x1875,CUS_0xbe1b,April,Kazunorit,44,853-17-1579,Developer,14129.76,,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,21,5.51,6.0,_,4071.62,33.11102174772385,12 Years and 10 Months,Yes,81.71265500803955,24.67934850830756,High_spent_Medium_value_payments,244.8559964836529,Poor
0x1876,CUS_0xbe1b,May,Kazunorit,44,853-17-1579,Developer,2592822.0,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,21_,12.51,6.0,Bad,4071.62,26.42915211024237,,Yes,81.71265500803955,,Low_spent_Small_value_payments,179.10953553854617,Poor
0x1877,CUS_0xbe1b,June,Kazunorit,44,#F%$D@*&8,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,18,5.51,6.0,_,4071.62,29.81521346595235,13 Years and 0 Months,Yes,81.71265500803955,47.310783361453154,Low_spent_Medium_value_payments,252.2245616305073,Poor
0x1878,CUS_0xbe1b,July,Kazunorit,44,853-17-1579,Developer,14129.76,,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",64,,-1.4900000000000002,6.0,Bad,4071.62,37.09478338625011,13 Years and 1 Months,Yes,70.97506654794734,105.30296781645771,Low_spent_Small_value_payments,204.23237717550282,Poor
0x1879,CUS_0xbe1b,August,Kazunorit,44,853-17-1579,Developer,14129.76,1023.2175884600924,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,18,5.51,6.0,Bad,4071.62,35.66937313879148,13 Years and 2 Months,NM,70.97506654794734,33.37622925667589,High_spent_Medium_value_payments,236.1591157352846,Poor
0x189c,CUS_0x4315,July,Christophd,23,908-69-0212,Entrepreneur,36822.29,3132.524166666666,8,7,6,4,"Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan",14,20,5.79,5.0,_,125.25,34.63833718566934,25 Years and 2 Months,No,95.8007129241996,41.5298132410376,High_spent_Medium_value_payments,425.9218905014295,Good
